source	source_kind	discovery_source	discovery_detail	url	url_lastmod	published_utc	title	match_terms
gdelt	news_feed	https://api.gdeltproject.org/api/v2/doc/doc	"Jeffrey Epstein" (https://api.gdeltproject.org/api/v2/doc/doc?query=%22Jeffrey+Epstein%22&mode=ArtList&maxrecords=250&format=json&sort=DateDesc)	https://alltoc.com/politics/what-does-the-epstein-files-release-mean			What does the Epstein files release mean ?	epstein
gdelt	news_feed	https://api.gdeltproject.org/api/v2/doc/doc	"Jeffrey Epstein" (https://api.gdeltproject.org/api/v2/doc/doc?query=%22Jeffrey+Epstein%22&mode=ArtList&maxrecords=250&format=json&sort=DateDesc)	https://alltoc.com/politics/what-is-driving-the-epstein-files-fallout			What is driving the Epstein files fallout ?	epstein
gdelt	news_feed	https://api.gdeltproject.org/api/v2/doc/doc	"Jeffrey Epstein" (https://api.gdeltproject.org/api/v2/doc/doc?query=%22Jeffrey+Epstein%22&mode=ArtList&maxrecords=250&format=json&sort=DateDesc)	https://alltoc.com/world/what-are-consequences-of-the-latest-epstein-files-release			What are consequences of the latest Epstein files release ?	epstein
gdelt	news_feed	https://api.gdeltproject.org/api/v2/doc/doc	"Jeffrey Epstein" (https://api.gdeltproject.org/api/v2/doc/doc?query=%22Jeffrey+Epstein%22&mode=ArtList&maxrecords=250&format=json&sort=DateDesc)	https://aninews.in/news/world/us/have-nothing-to-hide-nothing-to-do-with-jeffrey-epstein-trump-rubbishes-links-with-epstein20260217091639/			Have nothing to hide , nothing to do with Jeffrey Epstein : Trump rubbishes links with Epstein	epstein,jeffrey-epstein
seed_primary_sources	seed_file	/Users/garrettwilliams/Epstein/Epstein-Files-Research/evidence/Primary_Sources_Index.md	seed_url	https://apnews.com/article/049c96080a2ca2c12c84ac506437e50b				seed
seed_primary_sources	seed_file	/Users/garrettwilliams/Epstein/Epstein-Files-Research/evidence/Primary_Sources_Index.md	seed_url	https://apnews.com/article/13eeb9ccadcc03ba34922d8ba95ce220				seed
seed_primary_sources	seed_file	/Users/garrettwilliams/Epstein/Epstein-Files-Research/evidence/Primary_Sources_Index.md	seed_url	https://apnews.com/article/5219f89459e80a141b84e1aa2551b0d2				seed
seed_primary_sources	seed_file	/Users/garrettwilliams/Epstein/Epstein-Files-Research/evidence/Primary_Sources_Index.md	seed_url	https://apnews.com/article/6d7502b80e42e9e9454264e242507bbd				seed
seed_primary_sources	seed_file	/Users/garrettwilliams/Epstein/Epstein-Files-Research/evidence/Primary_Sources_Index.md	seed_url	https://apnews.com/article/82cf3efbffe5ed2c1ea89dde06c86490				seed
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/aldis-hodge-tv-cross-epstein-03a53f0e5fefa83ae36a2f12a2c2c8cc	2026-02-06T12:45:04-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/bill-clinton-jeffrey-epstein-contempt-716148204e58a42153c5ab20a97c3011	2026-02-04T02:49:53-05:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/bill-clinton-jeffrey-epstein-house-574c68c0d02c6d6a7d58cd04933996b7	2026-02-03T07:50:03-05:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/bondi-epstein-archivos-congreso-legisladores-comparecencia-9f361ca06bcb8cdd3cb31ab13d555034	2026-02-12T04:40:43-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/britain-epstein-andrew-royals-william-0d3b16798b32ebd1d98b72d209769105	2026-02-10T05:33:05-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/britain-jeffrey-epstein-mandelson-e6e21888de8a89b6f9dd2a5fe586ea6c	2026-02-04T20:17:21-05:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/britain-keir-starmer-crisis-epstein-mandelson-fe972453d392f9a9ca926fc7578c497c	2026-02-09T16:36:16-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202509.xml	https://apnews.com/article/britain-peter-mandelson-jeffrey-epstein-ambassador-starmer-9a198f5fd178ec405095e9aba72a055d	2025-09-10T12:06:25-04:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/britanico-epstein-mandelson-b9b01e1fa772c2cf07dd45bae1facadf	2026-02-04T14:40:29-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/david-a-ross-epstein-f4b867684e75fe428bfaddbd8d80955a	2026-02-04T15:11:47-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/dubai-jeffrey-epstein-presidente-remplazo-e006cdffaf09287ba088939446847732	2026-02-13T07:57:08-05:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/dubai-mideast-jeffrey-epstein-chairman-replaced-82cf3efbffe5ed2c1ea89dde06c86490	2026-02-13T11:36:57-05:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/eeuu-congreso-jeffrey-epstein-1d651dba81d036651964c9ffc6dcfd00	2026-02-12T11:41:45-05:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/eeuu-epstein-clinton-bill-hillary-congreso-b7cf5c4bb28f48247ba868b344559745	2026-02-03T23:25:58-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/eeuu-epstein-lutnick-b4ba749276069c677dd543fec765a897	2026-02-10T17:49:20-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/eeuu-epstein-trump-archivos-1aa33f89a27789c25377f90e6b526fce	2026-02-02T18:13:12-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202509.xml	https://apnews.com/article/eeuu-trump-epstein-carta-democratas-962375f81349c8d6b1049370142592b7	2025-09-08T20:29:52-04:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/epstein-academics-research-professors-3038dcfb20cccdd9693e4f894e93e90e	2026-02-13T00:06:25-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/epstein-andrew-king-charles-iii-07cb587ce6468d80df268781f1a44e71	2026-02-10T17:06:26-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/epstein-andrew-mountbattenwindsor-emails-96754cc6fcb500b2177807c3e4fb2d05	2026-02-02T16:19:29-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/epstein-andrew-royal-lodge-1443dd1cac502d230cf446a32c2a0c59	2026-02-04T22:34:16-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/epstein-archivos-censura-victimas-7907a022cd7c47a95ba705a5a12c3f97	2026-02-04T21:39:38-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/epstein-archivos-nobel-noruega-c9cac99274cb0c3c1e0c327f509491c3	2026-02-14T13:20:12-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/epstein-canada-reino-unido-dubai-sulayem-0036a3ed54ed5b9a27ca9b888d96ae61	2026-02-12T21:22:47-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/epstein-clinton-bill-hillary-congreso-7d0a1e3b3ebf8a7c554b70737c7ae60e	2026-02-03T05:00:07-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/epstein-documents-torture-video-sultan-sulayem-341e6dbcac1dfcd698eb1ce32d29fbcb	2026-02-12T20:22:05-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/epstein-fbi-archivos-red-trafico-clientes-lista-90176cee6fcbbe7fd928f66ccd46c5e1	2026-02-08T13:05:10-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/epstein-files-bondi-raskin-13eeb9ccadcc03ba34922d8ba95ce220	2026-02-12T18:49:41-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/epstein-files-congress-unredacted-justice-department-5219f89459e80a141b84e1aa2551b0d2	2026-02-07T02:14:03-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/epstein-files-europe-mandelson-andrew-jagland-juul-f83e424195d6af111ecec1cb9fda0ac9	2026-02-13T11:18:10-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/epstein-ghislaine-maxwell-congreso-384e2f8711461e02300363b07f00c481	2026-02-09T18:50:09-05:00			epstein,ghislaine
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/epstein-goldman-sachs-ruemmler-106dfb8e950acd8a3146b384eaa24453	2026-02-13T18:56:15-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/epstein-investigation-files-timeline-aa2455f2b0097753393570aa938757b8	2026-02-05T13:08:53-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/epstein-israel-us-barak-politics-5709588906fb10cd51bb49f30a9825d2	2026-02-13T11:49:40-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/epstein-karp-paul-weiss-emails-justice-department-0af16206a386198cd85ade0cd6c807d7	2026-02-05T13:59:27-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202509.xml	https://apnews.com/article/epstein-maxwell-congress-justice-department-trump-3e0d2146ce0cd0f6cecaab0198402ac7	2025-09-03T14:36:09-04:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202509.xml	https://apnews.com/article/epstein-maxwell-trump-archivos-congreso-d62eeed7d23c744400bca3e18c59207f	2025-09-03T18:47:32-04:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/epstein-nobel-jagland-branson-summers-bannon-trump-a947bbf2bd307658014862d01517d21f	2026-02-14T21:45:10-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/epstein-realeza-guillermo-andres-494c6ba4a4816e749c62447e6f6649f2	2026-02-09T08:44:28-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/europa-epstein-4fa8b10031837c6dff7b51d87f851f05	2026-02-07T08:11:15-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/europa-epstein-escandalo-4fa7341870a11ac98e61544df67dc019	2026-02-11T12:16:25-05:00			epstein
seed_primary_sources	seed_file	/Users/garrettwilliams/Epstein/Epstein-Files-Research/evidence/Primary_Sources_Index.md	seed_url	https://apnews.com/article/f1e947bb9128aaa626390f0987f322e9				seed
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/fact-check-mamdani-mother-epstein-files-ai-photos-4d2adffd9790a83b34abf1eaf6cee349	2026-02-03T18:35:24-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202509.xml	https://apnews.com/article/fbi-patel-russia-epstein-c3e70633befef64b60613709c9919b0c	2025-09-14T18:25:04-04:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/grammys-chappell-roan-olympics-wasserman-epstein-maxwell-3eb4c8c1b9a8a0cdee67bb2ba93d188c	2026-02-10T20:36:24-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/ice-epstein-ioc-milan-cortina-olympics-c96a411e01143db2d5032cec7741e362	2026-02-01T13:16:03-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/ioc-los-angeles-olympics-wasserman-epstein-a26d3d81e67d3ce69ffe702e128b9553	2026-02-05T07:59:47-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/israel-epstein-barak-amistad-documentos-revelacion-85cbf2c54df7be279f72e79ea1e8113c	2026-02-13T13:29:25-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202509.xml	https://apnews.com/article/jeffrey-epstein-birthday-book-8b02a708a1269f5f916350f2278c1ac4	2025-09-09T18:33:32-04:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/jeffrey-epstein-britain-keir-starmer-mandelson-c1e5c7654cc9bd48126b9ba3ea6996ef	2026-02-08T15:52:22-05:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/jeffrey-epstein-casey-wasserman-ghislaine-maxwell-olimpicos-7a62954f39a44ecabeed7113724ec297	2026-02-14T16:24:40-05:00			epstein,ghislaine,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/jeffrey-epstein-casey-wasserman-ghislaine-maxwell-olympics-02bc53aa1b6fa6fecac47e3a31a29ef1	2026-02-14T13:10:04-05:00			epstein,ghislaine,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/jeffrey-epstein-client-list-sex-trafficking-049c96080a2ca2c12c84ac506437e50b	2026-02-08T13:20:35-05:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/jeffrey-epstein-david-gelernter-yale-ce8f2ea03cd4b3005351bc0885fcb62d	2026-02-11T17:18:51-05:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/jeffrey-epstein-fallout-europe-us-mandelson-409c14e095a2e29bbea6398437411a8d	2026-02-08T08:23:08-05:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/jeffrey-epstein-fbi-investigation-sex-trafficking-8197504cb0abfa979ea6c9c53cde4c23	2026-02-08T10:41:48-05:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/jeffrey-epstein-files-28a28aeebcfd49890e0810eb69992724	2026-02-05T07:39:59-05:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/jeffrey-epstein-files-france-jack-lang-aab2edd95993de4816c48c4f6fc0c479	2026-02-08T19:57:44-05:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/jeffrey-epstein-files-howard-lutnick-2ead9f281ba2491e0581aced50a0533d	2026-02-10T15:09:43-05:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202509.xml	https://apnews.com/article/jeffrey-epstein-files-senate-trump-1793c4c1c2f74f89b0cab9ecfd0cfcc8	2025-09-11T09:35:16-04:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/jeffrey-epstein-ghislaine-maxwell-congress-f1e947bb9128aaa626390f0987f322e9	2026-02-10T05:12:13-05:00			epstein,ghislaine,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/jeffrey-epstein-lifetouch-fotos-escolares-leon-black-14817550cac1c6dd31dcdb4d80cf122a	2026-02-14T01:09:37-05:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/jeffrey-epstein-lifetouch-school-pictures-leon-black-c08e0563f5acd4097bee37225cb33463	2026-02-13T19:11:44-05:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/jeffrey-epstein-pesquisa-secuelas-328af45cab1eda968d68ba4d547ce8a0	2026-02-13T12:30:58-05:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/jeffrey-epstein-peter-mandelson-allegations-454af816bc89e4d66aad00a107662890	2026-02-02T17:29:18-05:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202509.xml	https://apnews.com/article/jeffrey-epstein-survivors-congress-trump-5d980740245f935c994a90b8ce824642	2025-09-03T16:31:29-04:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/jeffrey-epstein-victims-court-hearing-883e1bf23b913d43337dc6dacb46393c	2026-02-03T20:39:23-05:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/justice-department-epstein-files-trump-036f169b672bcbe0a9b5516e109b6af0	2026-02-02T20:47:51-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/kathy-ruemmler-resigns-goldman-sachs-epstein-3ba7b9e87cc8e38f563f91917630e484	2026-02-13T08:14:24-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/los-angeles-juegos-olimpicos-casey-wasserman-jeffrey-epstein-f28cc5d9fff568042747535204386b7b	2026-02-11T15:01:03-05:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/los-angeles-olympics-casey-wasserman-jeffrey-epstein-efcc43b1e45166e6954d3f484ab7d365	2026-02-11T14:49:23-05:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/milan-cortina-juegos-olimpicos-coi-coventry-ice-epstein-f7382068fddffb620e854bb04c652fe4	2026-02-01T14:12:56-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202509.xml	https://apnews.com/article/mueller-epstein-trump-russia-congress-f14d32bb046641004730b89242491440	2025-09-01T17:13:16-04:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/nfl-investigacion-tisch-epstein-relacion-00f5482e5eaa2e44d136faebf1ba00aa	2026-02-02T18:56:13-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/noam-chomsky-jeffrey-epstein-files-valeria-chomsky-fb288dc6cf733fd3dbfdec86fec8b14a	2026-02-11T15:37:08-05:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/noam-chomsky-jeffrey-epstein-valeria-chomsky-4a82ffbc799294e6c6f1c868763144c0	2026-02-12T12:38:50-05:00			epstein,jeffrey-epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/noruega-embajadora-epstein-jordania-juul-256fb915c741a9d8787b895c35a10a7e	2026-02-09T14:34:51-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/noruega-princesa-epstein-77ce3d774976d9d18afa92adbc8c6f86	2026-02-06T11:31:49-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/norway-crown-princess-mettemarit-epstein-haakon-hoiby-e45d3f7aff43669156682673c5388311	2026-02-06T11:23:38-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/norway-crown-princess-son-hoiby-trial-epstein-fca1b5d97b60e4d8e0b8e29db9858e09	2026-02-04T19:07:03-05:00			epstein
ap_archive	sitemap	https://apnews.com/sitemap.xml	https://apnews.com/ap-sitemap-202602.xml	https://apnews.com/article/norway-epstein-ambassador-resignation-509650a0dfaaf8ae31cffae048f80e53	2026-02-09T10:34:59-05:00			epstein
